Row,Col,A_Diff_Linear,A_Blue_Linear,A_Green_Diff_Linear,A_Diff,A_Blue,A_Green_Diff,A_Plast_Diff,A_Plast_Green_Diff,T_Plast_Blue,T_Plast_Green,T_Plast_Red,A_Core_Blue,Meniscus_Depth_Ratio,Delta_BStar,B_Star_Norm,Chroma,Hue_Angle,Chroma_L_Ratio,SSAI,AAR,NDYI,RB_Ratio,GB_Ratio,RG_Ratio,Rel_Sat,Blue_Med,Green_Med,Red_Med,L_Med,A_Med,B_Star_Med,S_Med,V_Med,Plate,Photo,True_OD
A,6,0.11042283040620758,0.19786081344926687,-0.001988881456396377,0.0501921956391853,0.08993673338603039,-0.0009040370256347061,0.07557304168599611,-0.0015846410074125405,0.8220477672364445,0.9818716865024321,0.9782955899470738,0.07974409706154766,0.9607843137254902,-5.278442127897478,0.7643979057591623,190.90573590125572,0.8706925755941733,0.9995064706872028,0.11042283040620758,0.09980817304385918,0.10782865424182195,1.2516556291390728,1.2317880794701987,1.0161290322580645,1.6985619876167695,151.0,186.0,189.0,191.0,123.0,146.0,52.0,189.0,Plate 0008,Plate B 0008.jpg,0.14
A,7,0.7935017427593755,0.9602507163315307,0.011797626915564297,0.36068261034517063,0.4364775983325139,0.00536255768889278,0.39181689788128155,0.0029840051775789486,0.40439287107269273,0.9900027104868856,0.9968283681320609,0.4868673685839479,0.8552631578947368,18.847104457884228,0.9840425531914894,218.89266776207924,1.006870185321622,1.1643227008621235,0.7907032162953388,0.03740737324129905,0.44061301837906097,2.6164383561643834,2.5342465753424657,1.0324324324324323,4.128331652200926,73.0,185.0,191.0,188.0,117.0,185.0,158.0,191.0,Plate 0008,Plate B 0008.jpg,0.5425
B,1,2.162776487243957,2.5102055499628246,0.08309895747102014,0.983080221474526,1.1410025227103748,0.037772253395918276,0.9589494176038775,0.029452092111895922,0.10072216750919959,0.8562929897360777,0.9163776336817859,1.25489064320096,0.8235294117647058,15.250642982852128,1.0879120879120878,232.04525420701884,1.0222469243443686,1.2749739242143892,2.110170594302202,0.046242539933377534,0.8320987448864507,11.529411764705882,10.294117647058824,1.12,4.988400126286271,17.0,175.0,196.0,182.0,121.0,198.0,233.0,196.0,Plate 0008,Plate B 0008.jpg,2.3401
B,2,2.2037716140214045,2.370380659704174,0.07916655310628318,1.0017143700097293,1.077445754410988,0.03598479686649235,0.9958575487675717,0.03193669149085292,0.09786939921416238,0.9006743185357349,0.9694032493708733,1.1142275921126497,0.8888888888888888,41.406608650574526,1.0810810810810811,233.75414434828744,1.0267084644026356,1.2635359153961483,2.1526463368576385,0.043723655564454206,0.8349514360448681,11.705882352941176,10.529411764705882,1.111731843575419,6.486185038490079,17.0,179.0,199.0,185.0,121.0,200.0,233.0,199.0,Plate 0008,Plate B 0008.jpg,2.3812
B,3,0.00713445886126339,0.03438781696292936,0.0006413023477885062,0.0032429358460288327,0.015630825892240612,0.00029150106717659545,0.008787396020926416,-0.0009458315098594202,0.9852134913799147,1.0075429718016808,1.0053510744350762,0.013960080917734307,0.9772727272727273,-3.9832094414869914,0.69,186.86893802876924,0.8308214428190254,0.9343446901438461,0.007133086521723382,0.1932932679921743,0.06199460832891364,1.1436781609195403,1.1206896551724137,1.0205128205128204,1.0177742554347395,174.0,195.0,199.0,200.0,126.0,138.0,29.0,199.0,Plate 0008,Plate B 0008.jpg,0.0937
B,4,-0.00706082871638131,-0.03499590257183765,-0.0008412424150136405,-0.003209467598355116,-0.015907228441744414,-0.0003823829159151568,0.009220877311476106,-0.00018840668624144877,0.9745770473240045,0.9959223137831867,0.9954903540514428,-0.015375379302275421,0.9431818181818182,3.081187138756917,0.7010309278350515,185.39687160251654,0.8235475842684309,0.9556539773325595,-0.00706082871638131,0.19999999999999998,0.04551724075148634,1.1040462427745665,1.0867052023121386,1.0159574468085106,0.9827406141675034,173.0,188.0,191.0,194.0,126.0,136.0,24.0,191.0,Plate 0008,Plate B 0008.jpg,0.0968
B,5,-0.00213453250778832,-0.038115058982081826,0.0011301584941630222,-0.0009702420489946725,-0.017325026810037197,0.0005137084064377948,0.016169984859091175,0.0009230587100593876,0.9580217698569164,0.9922527338418035,0.9943639316611759,-0.013818341209294037,0.930635838150289,4.599801560692043,0.7157894736842105,185.39687160251654,0.8235475842684309,0.9757730084342976,-0.0021338090450631598,0.21027416812875588,0.04384724124685656,1.1005917159763314,1.0828402366863905,1.0163934426229508,1.0123866724909776,169.0,183.0,186.0,190.0,126.0,136.0,24.0,186.0,Plate 0008,Plate B 0008.jpg,0.0983
B,6,0.0030977634046483885,0.0010220396308667486,0.001019985107123783,0.0014080742748401852,0.00046456346857575733,0.00046362959414723213,0.02192366355109765,-6.621231495253319e-05,0.9636300660077584,1.0136784590867092,1.0135239259667586,0.0019985426415374103,0.9704142011834319,-0.38991417077733104,0.7210526315789474,186.1316738225926,0.8271988952702993,0.979640388539961,0.003096815792851924,0.20354058660524996,0.04978662802579477,1.1137724550898203,1.095808383233533,1.0163934426229508,1.0253791785274693,167.0,183.0,186.0,190.0,126.0,137.0,27.0,186.0,Plate 0008,Plate B 0008.jpg,0.09
B,7,0.5345944688152344,0.5968788923458267,0.009090393095920017,0.2429974858251065,0.2713085874299212,0.004131996861781801,0.26415325938464984,0.0013280268928350936,0.5765199164967013,1.0559407437017794,1.059174641484541,0.3415457067170338,0.8252427184466019,24.083636066338727,0.9210526315789473,210.50890717496966,0.981476200953023,1.1079416167103666,0.5331405317126438,0.048232485074009644,0.3228621235102596,1.9793814432989691,1.9278350515463918,1.0267379679144386,3.9309628645517734,97.0,187.0,192.0,190.0,117.0,175.0,127.0,192.0,Plate 0008,Plate B 0008.jpg,0.4192
C,1,1.944021725068588,2.244313859989456,0.050251810077291015,0.8836462386675399,1.020142663631571,0.022841731853314118,0.8822894961957094,0.017412541835372525,0.1241734901343554,0.9097160193212191,0.9469311084483494,1.1140573427931912,0.8260869565217391,18.823813373971745,1.0585106382978724,231.3547060251855,1.0355658088620683,1.2306101384318378,1.9151498018351734,0.0351757769625725,0.8014184207702502,9.428571428571429,8.714285714285714,1.0819672131147542,4.329560193327693,21.0,183.0,198.0,188.0,118.0,199.0,227.0,198.0,Plate 0008,Plate B 0008.jpg,1.272
C,2,1.8597398770088076,1.967637132430898,0.047487862633788167,0.8453363077312761,0.8943805147413173,0.02158539210626731,0.858195053432075,0.019966844040268567,0.13945041015084306,0.9608332096455937,1.00603907533505,0.9445834775265601,0.8518518518518519,45.38087269187321,1.0471204188481675,231.70886905770354,1.0414792570758407,1.2131354400926886,1.8336175041606604,0.03527768485822119,0.7798164958757685,8.375,7.791666666666667,1.0748663101604279,5.633891900704004,24.0,187.0,201.0,191.0,117.0,200.0,225.0,201.0,Plate 0008,Plate B 0008.jpg,1.259
C,3,0.03381505563651055,0.0035717661348453433,-0.0030892342642808504,0.015370479834777566,0.0016235300612933512,-0.0014041973928549702,0.03468414117848236,-0.0007739572050073033,0.9533108852369326,1.0344098570725262,1.032568074473408,0.03975451472340902,0.9341317365269461,7.392144126752044,0.72,190.03157632351525,0.85988695361133,0.9501578816175763,0.03381505563651055,0.15297424808988366,0.08713692825536752,1.2,1.1818181818181819,1.0153846153846153,1.4285539498344573,165.0,195.0,198.0,200.0,124.0,144.0,44.0,198.0,Plate 0008,Plate B 0008.jpg,0.1377
C,4,0.05839764176073173,-0.029002684753501293,0.006285138298695259,0.026544382618514398,-0.013183038524318756,0.0028568810448614326,0.046773940519879924,0.004261469135463998,0.9124340654037315,1.0062686961955405,1.016191204599648,-0.0011057976876663858,0.9503105590062112,16.83981875812688,0.7526315789473684,189.274932307477,0.8564394583726815,0.996183854249879,0.05828773781275036,0.16796635631563167,0.08454810372378858,1.197452229299363,1.1719745222929936,1.0217391304347827,1.7588630942864,157.0,184.0,188.0,190.0,124.0,143.0,44.0,188.0,Plate 0008,Plate B 0008.jpg,0.1417
C,5,-0.014846449882753798,-0.10289214652489331,-0.0015098813119533844,-0.006748386310342698,-0.046769157511315114,-0.0006863096872516822,0.011696077152981123,0.00025471453525164744,0.9760557389243034,1.0021113521325191,1.0026992647254498,-0.0384325745209519,0.9526627218934911,11.75850950190879,0.7297297297297297,184.66456075814872,0.8198672643969563,0.998186814908912,-0.014846449882753798,0.19999999999999998,0.040697673827068695,1.0909090909090908,1.0787878787878789,1.0112359550561798,0.9291078492336302,165.0,178.0,180.0,185.0,126.0,135.0,21.0,180.0,Plate 0008,Plate B 0008.jpg,0.0888
C,6,0.0029031458057553958,-0.05935273369204399,-0.0014537370845287279,0.0013196117298888248,-0.02697851531456545,-0.0006607895838766607,0.016662656208144097,-0.001320140347926194,0.9938308251334286,1.0358461577465479,1.032702240182727,-0.03441942190092208,0.9940828402366864,9.156184353342539,0.7365591397849462,186.1316738225926,0.8271988952702993,1.0007079237773795,0.0029031458057553958,0.19485728092864632,0.04956268149325537,1.1104294478527608,1.098159509202454,1.011173184357542,1.1049745646706,163.0,179.0,181.0,186.0,126.0,137.0,26.0,181.0,Plate 0008,Plate B 0008.jpg,0.0892
C,7,0.42072951394868374,0.40964138100110653,0.011709861318700955,0.19124068815849246,0.1862006277277756,0.005322664235773084,0.20094583175513386,0.001732996350935205,0.6942846457226038,1.098374384991616,1.1027660632906646,0.21626514736553404,0.9304347826086956,28.06824347795279,0.8888888888888888,205.2997808084558,0.9584741945673013,1.0862422264997662,0.41925668266539856,0.06351608575128198,0.26475547614240347,1.7431192660550459,1.6972477064220184,1.027027027027027,3.9579848503284745,109.0,185.0,190.0,189.0,118.0,168.0,110.0,190.0,Plate 0008,Plate B 0008.jpg,0.3282
D,1,1.1505511639766106,1.426877076635813,0.029111446030288812,0.5229778018075503,0.648580489379915,0.013232475468313104,0.5452759568450714,0.010535265455483465,0.2756349018442463,0.944223706433806,0.9674090936268808,0.735307965523266,0.9183673469387755,12.081549194027446,1.0104166666666667,226.55021518418383,1.0281058236154978,1.179949037417624,1.1405898976025854,0.04054690320466611,0.609147596483418,4.23404255319149,4.0,1.0585106382978724,3.2704245925839026,47.0,188.0,199.0,192.0,117.0,194.0,195.0,199.0,Plate 0008,Plate B 0008.jpg,0.7354
D,2,1.0326281118561143,1.1033783106640564,0.026823957729592382,0.46937641448005185,0.5015355957563892,0.012192708058905648,0.5021466857984405,0.012866411119341508,0.32640196055859394,1.0070082611988724,1.0372882168195308,0.6861624118577402,0.6507936507936508,39.03969781705558,0.9897959183673469,226.03539545832197,1.0318942760424443,1.1532418135628673,1.0243846963182497,0.04272952610126277,0.5590551071052144,3.625,3.4464285714285716,1.0518134715025906,4.072705572335321,56.0,193.0,203.0,196.0,116.0,194.0,185.0,203.0,Plate 0008,Plate B 0008.jpg,0.7291
D,3,-0.019274952420495366,-0.06294705198551197,-0.002253034829763148,-0.008761342009316095,-0.028612296357050954,-0.0010241067408013824,0.025675191601242767,0.0013555598191176722,0.972933541798447,1.0289702245278645,1.0321869584563144,-0.0010716741779890945,1.0,4.454815273449697,0.7142857142857143,187.6832437912346,0.8419416003422657,0.9575675703634418,-0.019274952420495366,0.19999999999999998,0.07132867033106755,1.1626506024096386,1.144578313253012,1.0157894736842106,0.9836752815532048,166.0,190.0,193.0,196.0,125.0,140.0,34.0,193.0,Plate 0008,Plate B 0008.jpg,0.1169
D,4,0.004382332290824839,-0.10605187135595945,0.0025220085759382616,0.0019919692231023037,-0.04820539607089061,0.0011463675345174673,0.031388580219582685,0.003662674680537383,0.9483519908978131,1.0108703672960597,1.019431714796119,-0.04943689426493977,1.0122699386503067,15.316801944861183,0.7473118279569892,186.93849255838134,0.8383788393015514,1.0050456589160288,0.004379019113697157,0.2143863312175652,0.06607929418385765,1.150943396226415,1.1320754716981132,1.0166666666666666,1.2184668798127583,159.0,180.0,183.0,186.0,125.0,139.0,33.0,183.0,Plate 0008,Plate B 0008.jpg,0.1133
D,5,0.003454008690125507,-0.12059279384132948,0.0002403813872749183,0.0015700039500570959,-0.05481490629151341,0.0001092642669431737,0.022169864526066715,0.0014475809991603738,0.9648873830613045,1.012042873612539,1.0154218212780353,-0.05751676103416325,1.0,17.631037624365675,0.7569060773480663,186.1316738225926,0.8271988952702993,1.0283517890750973,0.0034537596242665684,0.19602993004874456,0.054216866653360445,1.1210191082802548,1.10828025477707,1.0114942528735633,1.175531204004586,157.0,174.0,176.0,181.0,126.0,137.0,27.0,176.0,Plate 0008,Plate B 0008.jpg,0.0954
D,6,0.017859802854077664,-0.08472151576428917,0.0005940787242035839,0.008118092206398995,-0.0385097798928587,0.0002700357837289516,0.018211364559194684,-0.0007273374203522649,1.0078759814807112,1.0527998095530906,1.0510381020647641,-0.04484541089859384,1.0186335403726707,15.41873731255356,0.7582417582417582,186.19613314996636,0.8347876230912644,1.0230556766481669,0.017856620382601017,0.17670978853291033,0.05705705620034451,1.127388535031847,1.1146496815286624,1.0114285714285713,1.3068585933465033,157.0,175.0,177.0,182.0,125.0,138.0,29.0,177.0,Plate 0008,Plate B 0008.jpg,0.0978
D,7,0.35397530585037473,0.31192667136127705,0.009065118812258244,0.16089786629562483,0.1417848506187623,0.004120508551026447,0.15803957153599346,-0.0005461316128839988,0.7761704544847206,1.1182600504542812,1.1168547060198701,0.1831336909907837,0.9090909090909091,30.776297986855127,0.8913043478260869,202.6252698949467,0.9430885740569289,1.101224292907319,0.3530152682456184,0.06695425041063767,0.22972972584916004,1.6140350877192982,1.5789473684210527,1.0222222222222221,4.00136401324676,114.0,180.0,184.0,184.0,119.0,164.0,99.0,184.0,Plate 0008,Plate B 0008.jpg,0.2905
E,1,0.4750805876588314,0.7564806900491132,0.008602913415666658,0.21594572166310516,0.34385485911323327,0.003910415188939337,0.2618461785867537,0.0037274933274602066,0.5318758498906067,0.9636713701362256,0.9719780332926048,0.443782366905449,0.8979591836734694,-9.976163503946566,0.9175257731958762,213.56029593536343,0.9853911200036295,1.100826267708059,0.4738576208338153,0.05230546707783019,0.35776613686272013,2.152173913043478,2.0760869565217392,1.036649214659686,1.9767642963279282,92.0,191.0,198.0,194.0,118.0,178.0,135.0,198.0,Plate 0008,Plate B 0008.jpg,0.4021
E,2,0.48003010941728397,0.5559601920855046,0.011941242091784265,0.21819550428058365,0.2527091782206839,0.005427837314447417,0.27107875986783087,0.008204280012281339,0.5578563077302539,1.021872773080569,1.0413605181097336,0.3520215616260676,0.8543689320388349,18.406405873003735,0.9035532994923858,213.00938946440834,0.9893040479338584,1.081265936367555,0.4783166011181426,0.05752459332169475,0.3458262292022789,2.09375,2.0208333333333335,1.0360824742268042,2.5402311315944295,96.0,194.0,201.0,197.0,117.0,178.0,133.0,201.0,Plate 0008,Plate B 0008.jpg,0.4302
E,3,-0.011249520306498034,-0.0455467336192936,-0.0022186113245064865,-0.005113418321135444,-0.020703060736042538,-0.0010084596929575088,0.04513799928069366,0.0029998807043950665,0.9278743760240562,1.022415206285011,1.0295019671318626,-0.011760102020329474,1.0696202531645569,4.2152646772327955,0.7486910994764397,189.274932307477,0.8564394583726815,0.9909682319763193,-0.011249520306498034,0.19999999999999998,0.08853410611706668,1.2038216560509554,1.1847133757961783,1.0161290322580645,1.0800774133995703,157.0,186.0,189.0,191.0,124.0,143.0,43.0,189.0,Plate 0008,Plate B 0008.jpg,0.1283
E,4,0.013376410176301576,-0.09419482115534593,0.002937255089074345,0.00608018644377345,-0.04281582779788449,0.0013351159495792464,0.04547152748274174,0.004880995203671879,0.9189252052289276,1.0089524430196841,1.020355926799195,-0.050619670469594355,1.0657894736842106,15.492421722124902,0.7747252747252747,188.43035848822237,0.8454761536988354,1.0353316400451777,0.013364633574907123,0.20212336421070828,0.08066970957884766,1.185430463576159,1.1655629139072847,1.0170454545454546,1.3395158122962882,151.0,176.0,179.0,182.0,125.0,141.0,41.0,179.0,Plate 0008,Plate B 0008.jpg,0.1236
E,5,0.05750312051763121,-0.08146433582502166,0.006420051011211209,0.02613778205346861,-0.03702924355682812,0.0029182050050959793,0.049612756855598183,0.004579018185476586,0.9208845421602934,1.0215012953581994,1.0323285537033984,-0.0422892191362298,1.0202702702702702,22.197628031314906,0.8022598870056498,189.17980864775183,0.8489827457727384,1.068812478235886,0.05739258152731008,0.1696687854135812,0.08661417186434375,1.2,1.1793103448275861,1.0175438596491229,1.7339953683670473,145.0,171.0,174.0,177.0,125.0,142.0,43.0,174.0,Plate 0008,Plate B 0008.jpg,0.1271
E,6,0.07414153985801039,-0.0495115877594148,0.0015698275214225538,0.0337006999354592,-0.022505267163370413,0.000713557964282921,0.03872816875002524,-0.0007453702514409431,0.9823478493739366,1.0758180775685895,1.0739732577728005,-0.024119343475749518,1.0134228187919463,21.41850875630236,0.7988826815642458,189.274932307477,0.8564394583726815,1.0574018564663519,0.07410663946536454,0.1279984274031644,0.08749999863281252,1.1986301369863013,1.1849315068493151,1.0115606936416186,1.9716102906882769,146.0,173.0,175.0,179.0,124.0,143.0,44.0,175.0,Plate 0008,Plate B 0008.jpg,0.1274
E,7,-0.007310816652438816,-0.04127019707721229,1.997713327876044e-05,-0.0033230984783812582,-0.018759180489641987,9.080515126724115e-06,-0.019681522799229557,-0.006005472404980783,1.1612972793429377,1.125297510789281,1.109843865249902,-0.01656947075083742,1.037037037037037,4.14074786128424,0.7458563535911602,184.66456075814872,0.8198672643969563,1.020246192033971,-0.00731077283795381,0.20018161030253448,0.044776118734684796,1.1,1.0875,1.0114942528735633,0.9492515024282817,160.0,174.0,176.0,181.0,126.0,135.0,22.0,176.0,Plate 0008,Plate B 0008.jpg,0.0997
F,1,0.12243532261013768,0.43310247779169736,0.003016720357137903,0.05565241936824436,0.19686476263258965,0.001371236525971764,0.12399863251337301,0.003410299241738886,0.725314680053979,0.9574471279892058,0.964995081964963,0.2916676158429434,0.9473684210526315,-38.305426317230854,0.8247422680412371,200.60159520801423,0.923307203251567,1.034028841278424,0.12232461686157806,0.10762873764715306,0.20249220868392198,1.53125,1.484375,1.0315789473684212,1.1225100409612052,128.0,190.0,196.0,194.0,121.0,160.0,88.0,196.0,Plate 0008,Plate B 0008.jpg,0.235
F,2,0.1193917056042562,0.24365556618505957,-0.0031193982740195803,0.054268957092843816,0.110752530084118,-0.0014179083063724368,0.12652428053261144,0.0032224168954010967,0.760074816655263,1.0096206089380007,1.0171397429695948,0.18509250650050987,0.948905109489051,-9.549686700825475,0.8153846153846154,199.80490484470096,0.9202883256682476,1.024640537665133,0.1193917056042562,0.09590582162527758,0.18769230480473378,1.4772727272727273,1.446969696969697,1.0209424083769634,1.3654502741319474,132.0,191.0,195.0,195.0,121.0,159.0,83.0,195.0,Plate 0008,Plate B 0008.jpg,0.2344
